id,nh_text
32697353,"<mediumt50> Gorgeous 2-story Redmond Townhome with Upgrades and More!

 To schedule a tour We now book our tour appointments online! Book your appointment today or anytime 24/7: http://windermere-pm.com/Search/Property/5092 AVAILABLE NOW! Gorgeous 2-story Redmond Townhome with Upgrades and More! Property Description Gorgeous 2-story home with upgrades galore! This detached townhome, with no shared walls, truly does live like a house! Features include, an attached 1 car garage, with additional outside space, fully fenced yard, DUAL MASTER SUITES w/ vaulted ceilings, walk-in-closets, & attached baths, plus FULL-SIZE LOFT/DEN (could be 3rd bedroom) & powder room. Totally updated & upgraded w/: GRANITE, HARDWOODS, carpet, fixtures, molding, paint + MUCH more! Sunken LR w/gas fireplace & 2-story windows. Great access to 520, shopping, dining, schools, Microsoft and much more. This place is truly a must see!! Details Availability date: NOW Pets: 1 small pet under 25 lbs. only considered on a case by case basis Deposit: 1st and 1 month's rent deposit Leasing options: 12 months Leasing notes: 1st and 1 month's rent deposit. 12+ month lease. No smoking. 1 small pet under 25 lbs. only considered on a case by case basis. Landlord will NOT accept a comprehensive reusable screening report by a consumer reporting agency. Listed by Windermere Property Management/JMW. Application fee: Contact for details Amenities Parking type: 1 car attached garage & 1 additional space Appliances: Refrigerator, Range/Oven Heating/cooling: Heat: Forced Air, Fuel: Gas Additional features: Non-Smoking Property Offered by: Windermere Property Management/JMW Equal Housing Opportunity"
65443215,"<mediumt50> MODERN NO PETS-  no smokers 925.00


EASTERN AVENUE AT BEDFORD STREET located in a 2 family home
not alot of foot traffic...
QUIET BUILDING NEAR MARCUCCI'S BAKERY
1-2 BEDS HARDWOODS NO PETS NO SMOKERS
CREDIT OVER 645 NO EVICTIONS CLEAR BACKGROUND
REFERENCES INCOME VERIFICATION CALL THE REAL ESTATE OFFICE AT
show contact info
 click to show contact info
AVAILABLE MAY 1st  NICE BACK YARD CLOSE TO ALL AMENITIES
NO APPLICATION FEES"
73560560,"<mediumt50> Solar Home in Manayunk, 2 Car Parking, Back Yard and Garden/Orchard


I love this house! My family of three is in need of more indoor space, but this house is well-loved and we will truly miss it. Move-in date is Feb 1. I may be able to push it to Jan 15th if you need.
Things I love about this house:
It runs on solar. Everything is electric and energy bills are about $8-50 per month, depending on your use. Super cheap and you get to give back to the grid!
Large back yard!I planted a really fun garden: 1 red haven peach tree, 2 santa rosa plums, and my favorites, THREE montmorency sour cherries (one dwarf), which produce the most delicious cherries. One York cherry which produced six cherries last year and on its way to making more, strawberries, double bearing raspberries, and various otherthings. Garlic chives, sunchokes. Cornelian cherry tree. The peaches are mostly squirrel treats and the plums are still babies, but I've beentaking good care of everyone and they might produce for you. Cherries, strawberries and raspberries all produce a lot. Raised bed in the back, treated with food-safe stain. You would be in charge of mowing the lawn.
Driveway parking: it can hold two cars, three if one is super small. Such a huge perk in Manayunk!
Walkability: various septa bus stops (27, 32, 9) and the Manayunk-Norristown train are right nearby. Main St. is right down the hill, with restaurants and shops. Ridge Ave is up and coming, also close. Ten minute walk to Acme and Rite Aid.
Bike-ability: The canal towpath is right down the hill. Wissahickon park is 5 mins away. Hills are great for exercise! Center City is a 7 mile ride.The Rec: great for soccer, baseball and other field activities.
Balcony with beautiful view. You can see the city! Church bells ring in the distance on the hour during the day starting at 8am. Not really noticable unless you're listening for them, but it's nice and feels European.
New, energy efficient, front-loading washer and dryer on second floor
Central AC
Brand new heating system, just installed.
The most gorgeous, cedar shed you ever did lay your eyes upon.
Back deck for eating and grilling
Mid-day, direct sun in the second floor, front bedroom
A view of trees and the garden in the back bedroom.
1.5 bathrooms
Dishwasher and garbage disposal.
RE Covid: I'm including photos galore with the hopes that you get a good sense of the place and only inquire if you are serious. Photos are from various times and in various stages of furnishment.  If you decide you are serious, we can schedule a masked walkthrough that lasts under ten mins. I also have some videos I can send you, just ask.
First month and deposit to hold it for you. If this ad is still on Craigslist, it is still available. I'm asking $1700. Please tell me a little about yourself(selves) including your level of psyched-ness about inheriting a garden. Extra points if you write about how you think compost could save the world. LGBTQ and POC welcome and encouraged. Happy to answer any questions."
38255802,"<mediumt50> Adorable Mountain Cabin

 2  BD, 2 BA house in Running Springs.   Who wouldn't want to live on Christmas Tree Lane?   This 1,050 square foot house sits on a 3,200 square foot lot and features 2 bedrooms and 2 bathrooms, fireplace, laundry room, 2 Decks, and level parking. This property was built in 1991.  Nearby schools include Shepherd's Flock Academy, The Shepherd's Flock Academy and Charles Hoffman Elementary School. The closest grocery stores are Village Market, Dutch's Market & Liquor Store and Jensen's Foods. The closest coffee shop is Heaven's Above Bakery. Nearby restaurants include Toto's Restaurant, Hilltop Chinese Family Cafe and Neo's Pizza House. Tenant pays utilities. Credit check req.   NO pets.  1 months rent and deposit req."
33845172,"<mediumt50> Townhouse Available West Woburn

 Townhouse available!  2bed/2.5bath.  Short money upfront - only 1st month and security deposit.  Cats allowed, no dogs please. Signature Page Real Estate show contact info  click to show contact info show contact info  click to show contact info www.signaturepageRE.com"
77184077,"<mediumt50> Fully Renovated 2 Bedroom


Spacious 2 bedroom apartment in a quiet community with easy access to Route 1. A full renovation of this unit was just completed including flooring throughout, a new kitchen and bathroom, granite countertops and new appliances. Units contain private entrances (no common interior hallways) and ample laundry on-site. Under new management. Call for a showing today!"
48349583,"<mediumt50> Controlled Access, Air Conditioner, Granite Countertops

 LAKEVIEW - MAY 1ST . 2 BED/1 BATH Apartment available June 1st. $ 1,695/month - 2 occupants only. No Pets. No Smokers. First Floor FRONT Unit **REDUCED PRICE**  95 Walk Score. Super easy parking on this block since it has multi-million single family homes on it! Private Security guards patrolling neighborhood since the Cubs President, Theo Epstein, lives nearby. Big write up in Chicago Sun Times news on how safe this block is! Web Album Available upon request. Awesome neighborhood with minimal renters (very easy parking) since block has all huge million dollar homes on it. Quiet Residential Street, New Bathroom, New Windows, Paint, Carpet, Enclosed Porch on Back Unit. Secure Storage locker 9X12 in basement. Refinished hardwood floors, Dishwasher, Air Conditioning, Washer/Dryer on Premise. Home is beautifully maintained inside and outside! No Smokers; No Pets.  Laundry on premise. 1 block away from Jewel and CTA Bus stop and 3 blocks away from Southport EL Train stop. . ,  Application is provided by Trans Union (www.mysmartmove) and they check your credit, criminal and past eviction status and provide me a recommendation to accept or reject.  You pay Trans Union (www.mysmartmove.com) directly for the background checks which is around $ 35 dollars.  $ 350 Move In Fee (after application is accepted) since I DO NOT TAKE a SECURITY DEPOSIT. $ 150 Cleaning Fee required.  No Security Deposit required. Contact Jerry Pianto - 312.925.5493 cell or 3722nBosworth(AT)gmail.com Tenant pays for electrical, heat & cable. New thermal pain windows keep heating costs low. This is one of the best blocks/neighborhood in Chicago, so please be aware the unit goes very quickly so bring your checkbook if interested. Contact Jerry Pianto - 312.925.5493 cell  or 3722nBosworth(AT)gmail.com"
35717477,"<mediumt50> Apartment for Rent

 Lovely & Very CLEAN 2 bedroom, second floor apartment available for rent in Willow Knoll development off Route 611. Within minutes to PA Turnpike and 202. FULLY RENOVATED! New wood floors installed with nice kitchen. No smoking and no pets allowed. Move in ready!!! ***Must have acceptable credit.   W2s and proof of ID needed for landlord to run background and credit check***"
56458329,"<mediumt50> SUNNY fabulous 2 bed in Charlestown for JUNE 1st!


This sun-kissed two-bedroom home is located just off Monument Square, on one of the best streets in town. This first-floor corner unit features a spacious open floor plan with gleaming hardwood floors, walls of windows, high ceilings, and recessed lighting. The living room with exposed brick flows to a bright dining room and on to a modern kitchen, gas cooking, pantry and breakfast bar. The huge master bedroom, generous second bedroom, stylish tiled bathroom, common laundry, private storage and stunning shared roof deck with epic views of the harbor, Zakim Bridge and the Bunker Hill Monument make this home a real treasure! Tenant responsible for all utilities!
amy.fairchild at gibsonsir.com
Amy Fairchild, REALTOR
Gibson / Sotheby's International Realty
141 Dorchester Ave, R102
South Boston, MA 02127
cell     781.696.5129
office  617-482-9200
fax     617-482-0006
www.gibsonsir.com"
83147944,"<mediumt50> 2 bd plus study.   Under 10 walk to  Davis T


Remodeled 2 bedroom. Apt w an extra study room ( last tenants used as a bedroom.  ).
Nice wide wood floors lots of light
Some space outside for bikes , bbq etc
Laundry in unit
2nd floor ( top floor )
Only 1 other apartment in building. .
Avail April / May move in
2 months plus key fee ( 100 ) to move in .
Central heat / AC.
Video upon request
Please text or email / call for more pics or appt to view / questions.  617-281-7368
Basch Realty
Fee"
40403002,"<mediumt50> Spacious 2+BR on 2nd fl. of Victorian 2 flat.

 Spacious 2+BR on 2nd fl. of Victorian 2 flat. Available July 1st. Sunny & spacious apartment on 2nd floor of Victorian two-flat. One parking spot in garage with electric door opener included. Close to Green and Blue Lines, METRA. Older, friendly, dogs considered. Large enclosed heated front porch. Newer, open back porch. Hardwood floors. Laundry in building. Lots of storage. Unit has extra small room for den, computer room, etc. Credit score must be over 650. Non smoking, 1 1/2 mo. security deposit. LR                   12.5 x 14 DR                   14.5 x 15 K                      10.5 x 16.5 BR                    9 x 11.5 BR                    10 x 10.5 Den                  7.5 x 8 Front Porch      7.5 x 21 Back porch       7 x 10.5"
36855757,"<mediumt50> Greenpoint 2 BR :: Big Bedrooms :: Modern Kitchen with Dishwasher

 Details... -2 bedrooms / 1 bath -Roomy bedrooms... lots of closet space -Large windows = lots of sunlight -Hardwood floors -Modern kitchen with dishwasher -Stainless steel appliances -Roof access -Pets welcome! Subway... 5 minutes to Nassau Ave G 15 minutes to Bedford Ave L Neighborhood faves... Diamond Lil, Goldie's Bar, Champion Coffee, Slick Willie Table & Bar, Caf Grumpy, Brooklyn Standard Your choice of park... 2 blocks to McGolrick 5 blocks to McCarren NO FEE $3099 + utilities Move-in: 1st month & sec dep Good income and credit required Guarantors welcome ****Please call or text # in last photo for quickest response mention 7121379****"
36864273,"<mediumt50> BEAUTIFUL 3 BR, 2 BATH IN A QUITE & SAFE NEIGHBORHOOD

 This second floor apartment is located in a 16-unit complex with gated underground garage. Within minutes from West Field Topanga Shopping Mall and Warner Center. Amenities include: Master bedroom with walk-in Closet and full bathroom Stacked washer and dryer inside the unit New celling fans in living room and bedrooms Central heating and air conditioning unit Gated building located 2 blocks from Sherman Way Tile flooring Fresh paint 2 parking spaces in gated garage Refrigerator Gas Stove Fireplace Private Balcony Party room and exercise room in the building Maximum occupancy: 4 people No-smoking. Sorry, no pets allowed. Rent: $2,000 (Water and trash paid by Landlord) Deposit: $3,000 Section 8 welcome for working people. Showing by appointment only: show contact info  click to show contact info Surrounding communities: Warner Center, Woodland Hills, Winnetka, Chatsworth, West Hills, Northridge, Reseda."
33075466,"<mediumt50> TWO BEDROOM APT

 Large two bedroom apt.  Walk-in closets.  Close to schools, bus line, and parks.  Appliances included.  Water, sewage and garbage included. A must see."
33716251,"<mediumt50> Davis Sq ON QUIET STREET, beautiful floors, 2 FULL BATHS + PKG + PET

 Apartment Rental Experts Available: Now Fee: Full Fee Reference: #122637 Hot location just a 5 minute walk to the Red Line in Davis Square! Sunny gut-renovated 2 bed with 2 full baths. Fully applianced kitchen with refrigerator, gas stove, dishwasher, garbage disposal and microwave. Private back porch and large shared patio and coin-op laundry in the basement. Photos are from a similar apartment in the building. (Reference #122637) 2 Bedrooms 2 Bath Located Cambridge/North Cambridge Coin-op washer in basement, Coin-op dryer in basement, Cable Ready. Off Street Parking Available. 5 minute walk to the T. Cats allowed. Large and small dogs allowed. I WILL FIND WHAT YOU ARE LOOKING FOR ~~~ CALL or TEXT ERIC ANYTIME ~~~ show contact info  click to show contact info ~~~ MORE PROPERTIES AVAILABLE ~~~ show contact info  click to show contact info ~~~ Eric show contact info  click to show contact info Please mention reference #122637 show contact info  click to show contact info HUD: Equal Housing Opportunity                                                       ** Availability, Fee and Monthly Rent are subject to change.  Please call to verify details."
56576960,"<mediumt50> Sunny 2 Bedroom House available for October


We have a 2 bedroom home in Oakland with tons of sunlight and a large backyard. The living room has a large picture window, and is above street level for lots of privacy. The living room opens to a formal dining room / playroom with a beautiful built in cabinet, with french doors that can close to create an office. There are two bedrooms, one with a king size bed and another with a full bed and two toddler beds that currently sleep our 5 year old twins. There is a large kitchen with every appliance you would need, which leads to a deck with a gas grill and a large yard with a hammock and a play structure. Great for families!
The house is on a friendly street, and is walking distance to multiple commercial shopping districts including Lake Merritt, Oakland's crown jewel.
Pets negotiable.
As of now, the rental is for the month of October only, however the is a possibility to extend through December."
41311731,"<mediumt50> 2 bedroom apartment

 2 bedroom apartment, lower level, 1400 sq ft, large and spacious, near broadway 67th, 1 bath, pay own utilities, appliances included refrigerator and stove. 2 blocks west of Merrillville High school. Call Nancy at show contact info  click to show contact info Or Candis show contact info  click to show contact info"
80593939,"<mediumt50> $2209- 2 bed 2 ba - #141  *Free rent


2  Bedrooms 2 Baths Apartment in Calabasas. *****Las Virgenes School District- Pepperdine University.
Immediate move-in
CALL ***FLORA*** offering virtual and socially distant in person tours from 10 am - 6 pm.
Upgraded 2 bedrooms apartment, 2 Baths >>>>>>>Ready for move in NOW!
***NEWLY REMODELED***
*** We offer 4 magnificent pools, Jacuzzi, Clubhouse, 9 BBQ's, 2 Story fitness center, Tennis Courts, Pet Amenity Park, Kids Playgrounds, PLUS . . PLUS. . . PLUS. . . . MUST SEE!!
*** Las Virgenes School District (Blue Ribbon Schools) * Close to Pepperdine* Beach close * Close to shops, restaurants and markets*
Nature lover/Hiker Paradise! Enjoy Amazing Breath-taking Trails, Right in your back yard!!!!
 Newly Remodeled
 Las Virgenes School District
 Two Story Fitness Center
 4 Swimming Pools
 4 Spa/Hot Tubs
 2 Tennis Courts
 2 Playgrounds
 Clubhouse
 Outdoor Fireplace Lounge
 Barbecue Area (9 BBQ's)
 Dog Friendly
 Cat Friendly
 Smoke-Free
 Storage Options Available
 On-site Recycling
 Near Public Transportation
 Free Coffee
 Guarantors Welcome
 Carport Parking
 Wi-Fi in Common Areas
 TV: Spectrum
 Internet: Spectrum
 Phone: Spectrum
 Spectacular Grounds (44 Acres)
Call or Text ***FLORA*** Today! At
show contact info
 click to show contact info
* The Move In Specialist!"
39259044,"<mediumt50> Cool, Unique 2 LIVG LVL, 5Rooms, 1.5-2BR PLUS OFFCto Enjoy. REMOD WORK

 Super 2 LiVinG LeVeLs, 5 rooms in all / 1.5 - 2Bed + Office + bath to enjoy ! Very clean living space with new wall to wall (coming) at upper, all hardwoods at lower. New appliances (also coming): Stainless - refrigerator, dishwasher, disposal & stove. New windows, fresh paint, easy no block parking and (unofficial) snow removal covered. Are also guttng and re-doing the full bath ! Basement storage and coin-op laundry. Unique, very unconventional type space.  Green outside space. Bonus room/office. Fab closets too.  Priced to move quickly! On pets, cat only considered. 1/2 fee only; 2 to 2.5 months in all to move in-depending on start date. Start date July 1. 2 car off street all inclusive. Coin-op washer/dryer. To break the mold ! Call Jack Lambergs, Ingram Realty for addl details: show contact info  click to show contact info"
42529613,"<mediumt50> Single House

 Single Charming House on Lakeview Living Room and Dinning Room with open floor plan, Two bedrooms (master bedroom with a sun room), Walk-in closets, one bath, hardwood floors, furnished kitchen with granite counter top and custom cabinets, fans, washer and dryer included, central A/H, all electric, large fenced beautiful back yard with a deck.  No pets and no smokers $1,500.00/Monthly and $1,500.00 security deposit.  Please call for appointment at show contact info  click to show contact info .  (No text and no emails please)"
41128437,"<mediumt50> Fully Renovated & Furnished in Ewa

 Newly renovated and fully furnished 2 bedroom, 1 bath, a block from the beach. Literally 5 min walking distance away from the ocean! Huge back yard with amazing 400+ sf deck! Gazebo with a propane fire pit for outdoor relaxing. Inside - Brand kitchen with new appliances, renovated bathroom, brand new furniture, brand new beds, and new laminate flooring. One covered parking stall with huge drive way to fit 3 cars! We are looking for someone that enjoys outdoors and doesnt mind doing yard work."
82621712,"<mediumt50> Absolutely Beautiful 2 bedroom Loft


This outstanding loft with exposed brick in the heart of the Lakeview neighborhood is just 2 blocks from the Belmont CTA Station 5 blocks from Wrigley Field and steps away from some of the citys finest restaurants. This beautiful loft features: - 2 Large Bedrooms - 1 Full Bathroom w/ Granite Counter Newer Cabinets and Bathtub/Shower - Full Kitchen w/ Granite Counter and Newer Cabinets - Large Spacious Living Area Full of Natural Light (Complete with a Wood-Burning Fireplace) - Hardwood Floors Throughout - In-unit Washer/Dryer - 15 Foot Ceilings - A Sky-light - A Loft Above the Kitchen (Perfect for an Office or Weekend Guests) - 1250 Square Feet of Living Space
If interested , call/ text Nancy between hours of 8AM - 8PM ONLY
Rent: $2300 Per Month  $2300 Security Deposit  $300 non-refundable move-in fee
Available MAY 1, 2021
Note: No Pets or Smoking"
49124747,"<mediumt50> 1 Bedroom Luxury Apartment with Virtual Tours!

 Check out my 3d walking tour of this well appointed Dawn Meadow in the highly sought after Holiday City South! Owner took much pride in the care of this house! Upon entering the beautiful hardwood floors really jump out at you! Tasteful color palette lends to great appeal! The layout of this model is the most functional for entertaining and suits any lifestyle! With a little over 1600 square feet you won't really feel like you have downsized! Master suite has double door entry, huge walk in closet. nice vanity area and full bath! Second bedroom is ample sized as well! Laundry room inside the home and full appliance package! Don't lose this opportunity"
34201347,"<mediumt50> 2 Bedroom Apt for Rent

 Second floor 2 bedroom, 1 bath, apartment in Huntington Station area. Heat included."
36696583,"<mediumt50> 9/1 NO Brokers Fee! Brand New Stainless Steel Kitch, St. Elizabeth Med

 PROPERTY INFO ID: 137649123 Rent: 2450 / Month Beds: 2 Bath: 1 Available Date: 09/01/2019 Broker Fee: No Fee Pet: Cat Ok Rent Includes:: Heat, Hot Water Conveniently located on Chestnuthill Ave, Steps To Boston College & Saint Elizabeth Hospital, near Brighton High School. Heat and hot water is included. Laundry in the basement. Reliable landlord, and responsive maintenance team. Best of all, NO BROKERS FEE. Call now if you have any questions or would like to schedule a showing! Bus: 64, Faneuil St @ Oakland St (0.53 mi) Bus: 57, Washington St @ Chestnut Hill Ave (0.16 mi) Tram: B, Chiswick Road (0.44 mi) Bus: 86, Chestnut Hill Ave @ Academy Hill Rd (0.02 mi) Bus: 501, Winship St @ Union St (0.08 mi) Bus: 65, Washington St @ Shepard St (0.23 mi) Thanh Nguyen Upright Realty Group 1128 commonwealth ave Allston MA, 02134 show contact info  click to show contact info"
36844512,"<mediumt50> OH SATURDAY!MASSIVE BDRM&LIVING*10FT CEILING*NO FEE*LUXURY*W/D*PARKING

 NO FEE**** NO FEE****** NO FEE********** Call Michelle at show contact info  click to show contact info for a private showing. Showings till Monday - Friday from 11am-8pm Saturday and Sunday from 12pm-5pm *****SHOWINGS* BY APPT ONLY!!!! ****** Please view availability 2 Bed/2Bth for $2295 (1200 Sq FT) 3 Bed/2bth for $2700 (1600 Sq Ft) OPEN HOUSE BY APPT ONLY! PLEASE CALL show contact info  click to show contact info TO SCHEDULE A VIEWING Call TODAY to schedule a viewing ** show contact info  click to show contact info ** *MANY UNITS HAVE WALK IN CLOSETS* OPEN HOUSE BY APPT ONLY *Call show contact info  click to show contact info to schedule a viewing* Description This Elevator Building is located in beautiful West New York, NJ near the towns of Weehawken, Hoboken, Guttenberg, and North Bergen, NJ. They are all connected to New York City and the rest of New Jersey via a variety of bus lines, 1 block from light rail running along the main streets of town. ***10 min from Lincoln Tunnel*** Near Walmart, Target, Home depot, Bj's Beautiful appointed One Bedroom, One Bedroom, Two Bedroom and Three Bedroom apartments are options from which to choose. What is needed for approval : 1.5 Month Security Deposit. 1st Month rent. $35 Credit check. Credit score: Over 625+ Income verification. Utilities are separate. No Broker Fee APARTMENT FEATURES: Elevator Indoor Garage Open floor plan with chic, fully equipped kitchen Stainless Steel Appliances Granite Countertops Kitchen Backsplash 42"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Designer Cabinets Washer/dryer in all units Hardwood Flooring Central A/C"
41272796,"<mediumt50> ** 2nd-floor 2-br 1-bh Unit in Kingston, MA **

 - ** De-lead certified ** - 2nd floor 2-bedroom, 1-bathroom apartment unit in a 2-family house. Approx. 745 sqft. - Right off main street, at a very convenient location. - 6 minutes walk to Plymouth MBTA train station. - Good size backyard. - Parking for 2-cars. - Tenant pays utility including heating (by oil). - NO smoking; NO pets please. - No eviction history, good credit score needed. Landlord will run background report before signing lease agreement. - This ad is posted by owner/landlord, NO FEE. Rent: $1620/month (required 1st month, last month, and $980 security deposit to move in)."
65002491,"<mediumt50> Condo in Tustin near 5 and 55


Relatively updated condo, near old towne Tustin, located off of first street, near yorba/ pacific.  Located in very quiet community. See pictures for details - photos taken from current tenants. Condo to be evacuated and clear of furniture prior to move-in. If furnishing required, may contact current tenants to arrange. Available early or mid-April 2020.
Features:
- 2 car garage
- washer dryer in unit
- owner pays HOA, trash, gas and water
- large underground storage (see photos)
- dual patios
- multi split levels
- Central air (AC/Heating)
- 5 minute walk to pepper tree park
- 10 minute walk to old town tustin main drag (el camino real)
- community pool"
39644213,"<mediumt50> Fairway House  Completely Renovated

 2 bedroom/2 bath/1 covd pkg unit located close to great restaurants, bus lines, jogging paths, golf course, grocery stores, and parks.  Quite high floor unit.  Walking distance to public and private schools.  Walking distance to UH or Waikiki beach.  Includes an enclosed lanai with expansive views of Ala Wai golf course, Diamond Head, and ocean vistas.  Secured lobby entrance.  Cool breezes throughout the day and night. Rent includes: Wall mounted 55 LED TV & Sound Bar Ceiling fans in living room and bedrooms Microwave Hood Glass top range and oven Modern French doors refrigerator w/ice maker Dishwasher Full size stacked washer & dryer in unit Modern kitchen and bathroom cabinets and countertops One covered/assigned parking stall Hot & cold water Pool Guests parking One small (<25 lbs fully grown) pet okay. Breed restrictions and separate Pet Deposit may apply. No smokers Rent: $2,500/mo. (Does not include tax) Jeffrey N. Mau (R) show contact info  click to show contact info"
36662933,"<mediumt50> 2 bed 1 bath available at Sierra Del Oro!

 Looking for someone to take over our lease! A beautiful 2 bed 1 bath unit just off of the 91! If you're looking to move to the inland empire, but stay close to the edge of OC, this is the place for you! Amenities include: Beautiful hardwood flooring Washer and dryer in unit Modern fixtures, including fridge, microwave, and oven NEST A/C unit Plentiful parking, with a designated carport Pool and Spa Private Gym BBQ's and a fire pit/common area Just off the freeway Close to all major shopping areas Rent is currently 1884, shoot us a message if you're at all interested!"
36714890,"<mediumt50> Two rooms available

 I have a two rooms available in my house. It looks like another separate apartment because you have your own entrance and own bathroom. All utilities included, free WiFi, no kitchen just microwave and refrigerator. Outside parking available and no pets. Looking for first and security to move in. Available right away. Please let me know if interested."
79117504,"<mediumt50> OCTOBER RENT IS FREE!!Beautiful Pilsen 2 bedroom apartment


OCTOBER RENT IS FREE!!!This bright and spacious 2 bedroom apartment is on the second floor of a clean and tidy multi-unit building. Featuring a spacious living room for easy entertaining, an updated eat in kitchen and large bedrooms that can accommodate queen/king beds. This welcoming home has high ceilings and large windows for plenty of natural sunlight.
Located in the Heart of Chicago with just a 3 minute walk from the Damen stop on the Pink Line and 3 min by car to the Stevenson Expressway. Ideal for employees/students of Rush, UIC and Downtown Chicago. Unit is also a few steps away from a Walgreens, Aldi and Cermak Fresh Market, offering convenient shopping and easy transportation!
Pets under 25 pounds are welcomed.
Water included in rent, other utilities are responsibility of tenant.
All qualified candidates must have:
-Credit score of 600 or with a co-signer
-No prior evictions
-First and second months of rent should be paid at the beginning.
-Move in fee of $250.00"
41113258,"<mediumt50> Affordable 2 Bedroom w/ Ht HW Included on Whipple St!

 Newly renovated 2 bedroom, 1 bathroom apartment for rent in Maplewood Heights. This unit includes the heat & hot water and is priced to rent fast! Only 1st and last to move in. Sorry but no pets allowed. Very easy to show. Income and credit requirements to apply! Inquire within."
41325332,"<mediumt50> Spacious 2 Bedroom-Available Aug 1

 3rd Floor Unit.-no elevator Beautiful brick, remodeled large 2 bedroom unit Approx. 1.5 miles south of Journal Square Over 900 sq ft, tall ceilings, hardwood floors Two large bedrooms with much closet space Tiled bath, kitchen with an extended dining area Large windows, good lighting. Laundry Facilities. Quite, Professional, Respectful atmosphere Good value $1300 and 1 month security, so $2600 to move in; Must see. No fees. Call Lou @ show contact info  click to show contact info or show contact info  click to show contact info cell Call Brian- Apt 9,  to view show contact info  click to show contact info cell/WhatsApp Leave a message if you get VM; Will return calls & emails"
34175684,"<mediumt50> 2 bedroom Crown Heights Feb 1st ready!

 **Address: 1082 President St. NY 11225 (Crown Heights)** Do not lose this opportunity. This Stunning Newly Renovated Apartment will not last long! $2450 a month. Very close to many bars and great dining! Book a showing soon, so you do not miss this amazing Apartment!!! Apartment will be available to move in on Fed 1st or ASAP Call or Text Kahlil anytime at show contact info  click to show contact info Close Subway access: 5 minute walk to the 2,3,4,5 train This apartment features: Hardwood floors High Ceilings Small dogs ok Cats ok Hardwood Floors Stainless Steel Appliances Stone countertops Dishwasher Natural Light in Living Area"
38991066,"<mediumt50> Cozy 2 bdr. cottage for rent

 2 Bdr. House for rent in Old Jefferson. 5 mins. away from Oschner's main campus. All utilities paid by owner,  including basic cable and high speed wifi ! Fenced in back yard with a large covered deck. Yard is well maintained by owner. New s.s. dishwasher and refrigerator. Ice maker (crushed ice). Washer and dryer. Quite neighborhood call Mark show contact info  click to show contact info"
32357093,"<mediumt50> Wi-Fi, Pool Side BBQ, Full size washer/dryer, Storage, Outdoor Pool

 Exercise Easily at Your New Home! Call Now: show contact info Station Nine 16720 6th Ave W , Lynnwood, WA, 98037 More unit details at: http://lease.thrivecommunities.com/p97907 This is a 958 Sq. Ft., 2 Bedroom, 2 Bath, Apartment Home. NEWLY Renovated homes.. GET EXCITED TO SHARE THE UNIQUE CHARM AND QUALITY of our apartment homes at an affordable price. Experience the beauty in hot air balloon country and SkyKomish River. Perfect location will ensure you a quick commute. You will be proud to call Station 9 your new home. Features - Private decks/patios - Full size washer/dryer - Open kitchens - Wood burning fireplaces with Mantel - Storage Community Amenities - Club House - Wi-Fi - Outdoor Pool - Pool Side BBQ - Cable/Satellite - Covered Outdoor Seating w/ Fireplace - Playground - 24-hr Fitness Center Pet Policy Qualified pets welcome Driving Directions From I-5, take the 164th St. S.W. exit (#183). Turn East onto 164th St. S.W. and drive about 3/4 of a mile to 6th Ave. W and turn right. Station 9 is ahead on the right. Office Hours Monday-Friday 9:00am-6:00pm Saturday 10:00am-5:00pm Sunday - Closed Equal Housing Opportunity pWjvyrZf66"
46906781,"<mediumt50> Newly Renovated 2 Bed 1 Bath Near Path!

 Be the first to live in this freshly renovated 2 bedroom/1 bathroom apartment minutes to the Path!! Stainless steel appliances, quartz counters and new flooring throughout. Bedrooms on opposite sides perfect for shares. Building will replace all old carpet and repaint all the interior walls. Available ASAP, make your appointment today! (Sorry, no pets!) For More Information, Contact: PRIME Real Estate Group Office Phone: show contact info  click to show contact info 98 Park Avenue, Hoboken, NJ 07030 www.primereg.com"
38303348,"<mediumt50> Mountain Villas, Detached single story home for rent

 Detached single story home located in Mountain Villas.  Beautiful complex.  Two bedrooms with its own bathroom.  Large living room.  Attached 2 car garage with laundry area.  Community pool, spa, barbecue area and more benefits to enjoy.  Water and trash included in rent."
46962275,"<mediumt50> High Floor 1 bed / 1 bath with City Views in  Park Millennium

 2 bed - 2 bath condo on 2nd floor 1 Garage 1 Assigned parking space Walk-in closet Fireplace Eat-in kitchen Refrigerator Washer/dryer in the unit Kitchen Living Room Dining Area Water Included Garbage Included (Pickup Twice a Week) Outside Maintenance Included Only 4 units in the building; 2 on each floor Close to shopping center, highway *Sunlight in all rooms *Allowed small pets ONLY *Minimum Lease - 1 Year Phone - 847-815-1534"
38411717,"<mediumt50> 1160 Two Bedroom Home With Lots of Natural Light

Call Us Today show contact info  click to show contact info This beautiful 1160 square foot 2 bedroom 2 bathroom floor plan is a dream come true with an entire wall of floor to ceiling windows hardwood floors washer and dryer a full gourmet kitchen. Wish beautiful views of the DTLA skyline and dodger stadium and sound proof windows this is the perfect Oasis for anyone looking for a serene and peaceful city home. City skyline views in a relaxed community are just a few of the reasons why Mozaic is an amazing place to live in downtown Los Angeles. Mozaic at Union Station Apartments More Photos http://www.equityapartments.com/los-angeles/union-station/mozaic-at-union-station-apartments?ilsid=93"
